table_name,column_name,lngdsc,comtyp,length,null_flg,pk_flg,ident_flg,column_comment
pckwrk_hdr,min_shelf_hrs,Minimum Shelf Life (Hours),I,4,True,False,False,"Minimum Shelf Hours - If set, only inventory with an expiration date that is at least this many hours away from expiring will be allocated for this order line."
pckwrk_hdr,prtdte,Print Date,D,14,True,False,False,Date pick was printed
pckwrk_hdr,list_grp_id,List Group ID,S,15,True,False,False,List Group ID - The List Group Id assigned by scanning several list_id's
pckwrk_hdr,list_id,List ID,S,15,True,False,False,List ID- Identifies the list_id to which the pick had been assigned.
pckwrk_hdr,list_seqnum,List Sequence,I,4,True,False,False,List Sequence - The sequence the pick fell in the list.
pckwrk_hdr,est_time,Estimated Goal Time,I,4,True,False,False,Labor Estimate (Seconds)
pckwrk_hdr,lm_assign_num,Labor Assignment Number,S,15,True,False,False,Labor Assignment Number
pckwrk_hdr,lm_assign_seqnum,Labor Assignment Sequence Number,I,4,True,False,False,Labor Assignment Sequence Number
pckwrk_hdr,skip_cnt,Skip Count,I,4,True,False,False,The number of times this pick has been skipped.
pckwrk_hdr,pallet_pos,Pallet Position,S,8,True,False,False,Concatenated Pallet Position/Pallet Number as sent from PalletCtl.
pckwrk_hdr,pallet_id,Pallet,S,30,True,False,False,Pallet identifier as sent from PalletCtl.
pckwrk_hdr,pallet_load_seq,Pallet Load Sequence,I,4,True,False,False,Sequence in which the pallet is to be loaded onto the truck.
pckwrk_hdr,rttn_id,Rotation ID,S,10,True,False,False,Rotation ID used for tracking bonded inventory.
pckwrk_hdr,rttn_id_flg,Confirm Rotation ID,I,4,True,False,False,Rotation ID verification flag - used to indicate whether or not pick verification is turned on for rotation id. '1' means yes and '0' means no.
pckwrk_hdr,unassign_flg,Manually Replan To List,I,4,True,False,False,"When Un-Assign Flag is checked, the pick has been un-assigned."
pckwrk_hdr,asset_typ,Handling Unit Type,S,30,True,False,False,Asset Type - Asset Type to be picked. But system will NOT force user to Pick the particular Asset type on the table.
pckwrk_hdr,supnum,Supplier Number,S,32,True,False,False,Supplier Number: Supplier number specific to the pick.
pckwrk_hdr,supflg,Confirm Supplier,I,4,True,False,False,Supplier Flag: Confirm supplier number on pickup.
pckwrk_hdr,unique_pallet_id,Unique Pallet ID,S,30,True,False,False,Pallet ID that uniquely identifies the pallet to the PalletCtl system
pckwrk_hdr,palctlsts,PalletCtl status,S,4,True,False,False,"PalletCtl status. DONE(PalletCtl finished),WPPP(Waiting PalletCtl,pcksts=P),WPPH(Waiting PalletCtl,pcksts=H),WSTP(Waiting Shorts,pcksts=P),WSTH(Waiting Shorts,pcksts=H),WXDP(Waiting XDCK,pcksts=P),WXDH(Waiting XDCK,pcksts=H)"
pckwrk_hdr,start_pal_flg,Starter Pallet,I,4,False,False,False,Used with PalletCTL to indicate this pick is a starter pallet.
pckwrk_hdr,list_conf_flg,List Confirm Flag,I,4,False,False,False,"Mark records which need to have the inventory moved from a temporary load to the main pick to load. After the pick is confirmed, the flag will be unset."
pckwrk_hdr,pck_uom,Picking UOM,S,2,True,False,False,UOM set according to pckqty when created in allocating inventory. Represents at which UOM level shoud user pick the inventory.
pckwrk_hdr,assign_grp,Assignment Group,S,15,True,False,False,Assignment group number used to group together a set of picks.
pckwrk_hdr,lock_flg,Lock Flag,I,4,False,False,False,This flag indicates whether work should be created in LOCK or PEND status.
pckwrk_hdr,abs_ordinv_dte,Absolute Order Inventory Allocation Date,D,14,True,False,False,"Picking validation - used to store the absolute date for inventory at time of allocation, Date is Julian."
pckwrk_hdr,thresh_pck_flg,Threshold Pick,I,4,True,False,False,Setting this flag makes the pckwrk record a threshold pick.
pckwrk_hdr,pck_to_id,Pick to ID,S,30,True,False,False,"This indicates the asset to which the list will be picked to. If it is a serialized asset, then this will hold the asset id or serial number of the asset id. In case of non serialized asset, this will hold the scanned load number."
pckwrk_hdr,last_pck_usr_id,Last Pick User ID,S,40,True,False,False,"The Last Picker columns is updated when a user picks a work reference. This column will contain the user's id. Since, multiple user can pick a work reference the column will always contain the last user to pick it."
pckwrk_hdr,sp_hand_flg,Special Handling,I,4,False,False,False,Indicates if the pick is for special handling.
pckwrk_hdr,rule_nam,Rule Name,S,20,True,False,False,This will be an unique rule name which will have to exists in alloc_rule table. Allocation logic will get the inventory attributes from alloc_rule table.
pckwrk_hdr,mandte,Manufactured Date,D,14,True,False,False,This will be used to hold the allocated inventory's man_dte.
pckwrk_hdr,expire_dte,Expiration Date,D,14,True,False,False,This will be used to hold the allocated inventory's expire_dte.
pckwrk_hdr,mandte_flg,Manufactured Date Tracking,I,4,True,False,False,This will be used to determine whether or not to prompt the user to verify the man_dte while picking.
pckwrk_hdr,expire_dte_flg,Expiration Date Flag,I,4,True,False,False,This will be used to determine whether or not to prompt the user to verify the expire_dte while picking.
pckwrk_hdr,palctl_split_flg,Pallet Control Split Flag,I,4,False,False,False,This will be used to denote that the pick has been split by pallet control. When a replan is sent to pallet control for a pick whose palctl_split_flg is TRUE the status will be 3.  Any other picks that are on that UID will also have status 3.
pckwrk_hdr,attr_str1_flg,Confirm Inventory Attribute Text 1,I,4,True,False,False,Confirm Inventory Attribute Text 1 Flag.Indicates whether user needs to confirm the Text Inventory Attribute1 on pickup.
pckwrk_hdr,attr_str2_flg,Confirm Inventory Attribute Text 2,I,4,True,False,False,Confirm Inventory Attribute Text 2 Flag.Indicates whether user needs to confirm the Text Inventory Attribute2 on pickup.
pckwrk_hdr,attr_str3_flg,Confirm Inventory Attribute Text 3,I,4,True,False,False,Confirm Inventory Attribute Text 3 Flag.Indicates whether user needs to confirm the Text Inventory Attribute3 on pickup.
pckwrk_hdr,attr_str4_flg,Confirm Inventory Attribute Text 4,I,4,True,False,False,Confirm Inventory Attribute Text 4 Flag.Indicates whether user needs to confirm the Text Inventory Attribute4 on pickup.
pckwrk_hdr,attr_str5_flg,Confirm Inventory Attribute Text 5,I,4,True,False,False,Confirm Inventory Attribute Text 5 Flag.Indicates whether user needs to confirm the Text Inventory Attribute5 on pickup.
pckwrk_hdr,attr_str6_flg,Confirm Inventory Attribute Text 6,I,4,True,False,False,Confirm Inventory Attribute Text 6 Flag.Indicates whether user needs to confirm the Text Inventory Attribute6 on pickup.
pckwrk_hdr,attr_str7_flg,Confirm Inventory Attribute Text 7,I,4,True,False,False,Confirm Inventory Attribute Text 7 Flag.Indicates whether user needs to confirm the Text Inventory Attribute7 on pickup.
pckwrk_hdr,attr_str8_flg,Confirm Inventory Attribute Text 8,I,4,True,False,False,Confirm Inventory Attribute Text 8 Flag.Indicates whether user needs to confirm the Text Inventory Attribute8 on pickup.
pckwrk_hdr,attr_str9_flg,Confirm Inventory Attribute Text 9,I,4,True,False,False,Confirm Inventory Attribute Text 9 Flag.Indicates whether user needs to confirm the Text Inventory Attribute9 on pickup.
pckwrk_hdr,attr_str10_flg,Confirm Inventory Attribute Text 10,I,4,True,False,False,Confirm Inventory Attribute Text 10 Flag.Indicates whether user needs to confirm the Text Inventory Attribute10 on pickup.
pckwrk_hdr,attr_str11_flg,Confirm Inventory Attribute Text 11,I,4,True,False,False,Confirm Inventory Attribute Text 11 Flag.Indicates whether user needs to confirm the Text Inventory Attribute11 on pickup.
pckwrk_hdr,attr_str12_flg,Confirm Inventory Attribute Text 12,I,4,True,False,False,Confirm Inventory Attribute Text 12 Flag.Indicates whether user needs to confirm the Text Inventory Attribute12 on pickup.
pckwrk_hdr,attr_str13_flg,Confirm Inventory Attribute Text 13,I,4,True,False,False,Confirm Inventory Attribute Text 13 Flag.Indicates whether user needs to confirm the Text Inventory Attribute13 on pickup.
pckwrk_hdr,attr_str14_flg,Confirm Inventory Attribute Text 14,I,4,True,False,False,Confirm Inventory Attribute Text 14 Flag.Indicates whether user needs to confirm the Text Inventory Attribute14 on pickup.
pckwrk_hdr,attr_str15_flg,Confirm Inventory Attribute Text 15,I,4,True,False,False,Confirm Inventory Attribute Text 15 Flag.Indicates whether user needs to confirm the Text Inventory Attribute15 on pickup.
pckwrk_hdr,attr_str16_flg,Confirm Inventory Attribute Text 16,I,4,True,False,False,Confirm Inventory Attribute Text 16 Flag.Indicates whether user needs to confirm the Text Inventory Attribute16 on pickup.
pckwrk_hdr,attr_str17_flg,Confirm Inventory Attribute Text 17,I,4,True,False,False,Confirm Inventory Attribute Text 17 Flag.Indicates whether user needs to confirm the Text Inventory Attribute17 on pickup.
pckwrk_hdr,attr_str18_flg,Confirm Inventory Attribute Text 18,I,4,True,False,False,Confirm Inventory Attribute Text 18 Flag.Indicates whether user needs to confirm the Text Inventory Attribute18 on pickup.
pckwrk_hdr,attr_int1_flg,Confirm Inventory Attribute Number 1,I,4,True,False,False,Confirm Inventory Attribute Number 1 Flag.Indicates whether user needs to confirm the Number Inventory Attribute1 on pickup.
pckwrk_hdr,attr_int2_flg,Confirm Inventory Attribute Number 2,I,4,True,False,False,Confirm Inventory Attribute Number 2 Flag.Indicates whether user needs to confirm the Number Inventory Attribute2 on pickup.
pckwrk_hdr,attr_int3_flg,Confirm Inventory Attribute Number 3,I,4,True,False,False,Confirm Inventory Attribute Number 3 Flag.Indicates whether user needs to confirm the Number Inventory Attribute3 on pickup.
pckwrk_hdr,attr_int4_flg,Confirm Inventory Attribute Number 4,I,4,True,False,False,Confirm Inventory Attribute Number 4 Flag.Indicates whether user needs to confirm the Number Inventory Attribute4 on pickup.
pckwrk_hdr,attr_int5_flg,Confirm Inventory Attribute Number 5,I,4,True,False,False,Confirm Inventory Attribute Number 5 Flag.Indicates whether user needs to confirm the Number Inventory Attribute5 on pickup.
pckwrk_hdr,attr_flt1_flg,Confirm Inventory Attribute Decimal 1,I,4,True,False,False,Confirm Inventory Attribute Decimal 1 Flag.Indicates whether user needs to confirm the Decimal Inventory Attribute1 on pickup.
pckwrk_hdr,attr_flt2_flg,Confirm Inventory Attribute Decimal 2,I,4,True,False,False,Confirm Inventory Attribute Decimal 2 Flag.Indicates whether user needs to confirm the Decimal Inventory Attribute2 on pickup.
pckwrk_hdr,attr_flt3_flg,Confirm Inventory Attribute Decimal 3,I,4,True,False,False,Confirm Inventory Attribute Decimal 3 Flag.Indicates whether user needs to confirm the Decimal Inventory Attribute3 on pickup.
pckwrk_hdr,attr_dte1_flg,Confirm Inventory Attribute Date 1,I,4,True,False,False,Confirm Inventory Attribute Date 1 Flag.Indicates whether user needs to confirm the Date Inventory Attribute1 on pickup.
pckwrk_hdr,attr_dte2_flg,Confirm Inventory Attribute Date 2,I,4,True,False,False,Confirm Inventory Attribute Date 2 Flag.Indicates whether user needs to confirm the Date Inventory Attribute2 on pickup.
pckwrk_hdr,inv_attr_str1,Inventory Attribute Text 1,S,100,True,False,False,Inventory Attribute Text 1. Confirm Inventory Attribute Text 1 for the pickup.
pckwrk_hdr,inv_attr_str2,Inventory Attribute Text 2,S,100,True,False,False,Inventory Attribute Text 2. Confirm Inventory Attribute Text 2 for the pickup.
pckwrk_hdr,inv_attr_str3,Inventory Attribute Text 3,S,100,True,False,False,Inventory Attribute Text 3. Confirm Inventory Attribute Text 3 for the pickup.
pckwrk_hdr,inv_attr_str4,Inventory Attribute Text 4,S,100,True,False,False,Inventory Attribute Text 4. Confirm Inventory Attribute Text 4 for the pickup.
pckwrk_hdr,inv_attr_str5,Inventory Attribute Text 5,S,100,True,False,False,Inventory Attribute Text 5. Confirm Inventory Attribute Text 5 for the pickup.
pckwrk_hdr,inv_attr_str6,Inventory Attribute Text 6,S,100,True,False,False,Inventory Attribute Text 6. Confirm Inventory Attribute Text 6 for the pickup.
pckwrk_hdr,inv_attr_str7,Inventory Attribute Text 7,S,100,True,False,False,Inventory Attribute Text 7. Confirm Inventory Attribute Text 7 for the pickup.
pckwrk_hdr,inv_attr_str8,Inventory Attribute Text 8,S,100,True,False,False,Inventory Attribute Text 8. Confirm Inventory Attribute Text 8 for the pickup.
pckwrk_hdr,inv_attr_str9,Inventory Attribute Text 9,S,100,True,False,False,Inventory Attribute Text 9. Confirm Inventory Attribute Text 9 for the pickup.
pckwrk_hdr,inv_attr_str10,Inventory Attribute Text 10,S,100,True,False,False,Inventory Attribute Text 10. Confirm Inventory Attribute Text 10 for the pickup.
pckwrk_hdr,inv_attr_str11,Inventory Attribute Text 11,S,100,True,False,False,Inventory Attribute Text 11. Confirm Inventory Attribute Text 11 for the pickup.
pckwrk_hdr,inv_attr_str12,Inventory Attribute Text 12,S,100,True,False,False,Inventory Attribute Text 12. Confirm Inventory Attribute Text 12 for the pickup.
pckwrk_hdr,inv_attr_str13,Inventory Attribute Text 13,S,100,True,False,False,Inventory Attribute Text 13. Confirm Inventory Attribute Text 13 for the pickup.
pckwrk_hdr,inv_attr_str14,Inventory Attribute Text 14,S,100,True,False,False,Inventory Attribute Text 14. Confirm Inventory Attribute Text 14 for the pickup.
pckwrk_hdr,inv_attr_str15,Inventory Attribute Text 15,S,100,True,False,False,Inventory Attribute Text 15. Confirm Inventory Attribute Text 15 for the pickup.
pckwrk_hdr,inv_attr_str16,Inventory Attribute Text 16,S,100,True,False,False,Inventory Attribute Text 16. Confirm Inventory Attribute Text 16 for the pickup.
pckwrk_hdr,inv_attr_str17,Inventory Attribute Text 17,S,100,True,False,False,Inventory Attribute Text 17. Confirm Inventory Attribute Text 17 for the pickup.
pckwrk_hdr,inv_attr_str18,Inventory Attribute Text 18,S,100,True,False,False,Inventory Attribute Text 18. Confirm Inventory Attribute Text 18 for the pickup.
pckwrk_hdr,inv_attr_int1,Inventory Attribute Number 1,I,4,True,False,False,Inventory Attribute Number 1. Confirm Inventory Attribute Number 1 for the pickup.
pckwrk_hdr,inv_attr_int2,Inventory Attribute Number 2,I,4,True,False,False,Inventory Attribute Number 2. Confirm Inventory Attribute Number 2 for the pickup.
pckwrk_hdr,inv_attr_int3,Inventory Attribute Number 3,I,4,True,False,False,Inventory Attribute Number 3. Confirm Inventory Attribute Number 3 for the pickup.
pckwrk_hdr,inv_attr_int4,Inventory Attribute Number 4,I,4,True,False,False,Inventory Attribute Number 4. Confirm Inventory Attribute Number 4 for the pickup.
pckwrk_hdr,inv_attr_int5,Inventory Attribute Number 5,I,4,True,False,False,Inventory Attribute Number 5. Confirm Inventory Attribute Number 5 for the pickup.
pckwrk_hdr,inv_attr_flt1,Unit Cost,F,8,True,False,False,Inventory Attribute Decimal 1 . Confirm Inventory Attribute Decimal 1 for the pickup.
pckwrk_hdr,inv_attr_flt2,Inventory Attribute Decimal 2,F,8,True,False,False,Inventory Attribute Decimal 2 . Confirm Inventory Attribute Decimal 2 for the pickup.
pckwrk_hdr,inv_attr_flt3,Inventory Attribute Decimal 3,F,8,True,False,False,Inventory Attribute Decimal 3 . Confirm Inventory Attribute Decimal 3 for the pickup.
pckwrk_hdr,inv_attr_dte1,Inventory Attribute Date 1,D,14,True,False,False,Inventory Attribute Date 1 . Confirm Inventory Attribute Date 1 for the pickup.
pckwrk_hdr,inv_attr_dte2,Inventory Attribute Date 2,D,14,True,False,False,Inventory Attribute Date 2 . Confirm Inventory Attribute Date 2 for the pickup.
pckwrk_hdr,wcs_pck_grp,WCS Pick Group,S,12,True,False,False,pick group determined by command 'log pick request'.
pckwrk_hdr,wcs_reported_dt,WCS Reported Date,D,14,True,False,False,timestamp of when 'log pick request' was successfully completed.
pckwrk_hdr,wcs_can_pcksts,WCS Cancel Pick Status,S,1,True,False,False,pick status when 'process cancel pick' was called.
pckwrk_hdr,wcs_can_req_dt,WCS Cancel Request Date,D,14,True,False,False,timestamp of when 'process cancel pick' was called.
pckwrk_hdr,cstms_typ,Customs Type,S,8,True,False,False,"Customs Type, This will be used to hold the value of allocated inventory, and validated when picking."
pckwrk_hdr,cstms_typ_flg,Confirm Customs Type,I,4,True,False,False,Flag used to indicate whether or not pick verification is turned on for customs type. '1' means yes and '0' means no.
pckwrk_hdr,pip_counter,Pre-Inventory Allocation Counter,I,4,False,False,False,Counter for the number of times this pick was processed as a PIP pick.  If the counter exceeds a set policy value it will remove the pip pick and create the rplwrk.
pckwrk_hdr,ins_dt,Inserted Date,D,14,True,False,False,Date the row was inserted.
pckwrk_hdr,last_upd_dt,Last Updated Date,D,14,True,False,False,Date the row was last updated.
pckwrk_hdr,ins_user_id,Inserted User,S,40,True,False,False,User id of the person who created the row.
pckwrk_hdr,last_upd_user_id,Last Updated User,S,40,True,False,False,The user id of the person who updated the row most recently.
pckwrk_hdr,rowid,Row ID,I,4,False,False,True,Row ID
pckwrk_hdr,uc_inch_volume,,S,20,True,False,False,Volume in inches of each pick
pckwrk_hdr,uc_aisle_volume,,S,20,True,False,False,Volume in inches of the total picks on an order within an aisle
pckwrk_hdr,uc_layers,,F,8,True,False,False,Layers of each pick
pckwrk_hdr,uc_picks,,F,8,True,False,False,If there are multiple picks of the same part on an order return 2
prtdsc,colnam,Column,S,100,False,True,False,
prtdsc,colval,Value,S,200,False,True,False,
prtdsc,locale_id,Locale ID,S,20,False,True,False,
prtdsc,lngdsc,Description,S,250,False,False,False,
prtdsc,short_dsc,Short Description,S,20,True,False,False,
prtftp,prtnum,Item Number,S,50,False,True,False,The item number to which a footprint is associated.
prtftp,ftpcod,Footprint Code,S,30,False,True,False,This is footprint code associate with the item.
prtftp,prt_client_id,Item Client ID,S,32,False,True,False,"In non-3PL systems, this will be set to a default of '----'."
prtftp,wh_id,Warehouse ID,S,32,False,True,False,Warehouse ID - the warehouse in which the item number and footprint code are to be associated.
prtftp,caslvl,Cases per Tier,I,4,True,False,False,Case per tier
prtftp,nstlen,Nesting Length,F,8,True,False,False,Nested Length
prtftp,nstwid,Nesting Width,F,8,True,False,False,Nested Width
prtftp,nsthgt,Nesting Height,F,8,True,False,False,Nested Height
prtftp,pal_stck_hgt,Pallet Stack Height,I,4,False,False,False,Pallet Stack Height
prtftp,def_asset_typ,Default Handling Unit Type,S,30,True,False,False,Default Asset Type: The default asset type identifier
prtftp,defftp_flg,Default Item Footprint,I,4,False,False,False,Default Flag which indicates current ftpcod is default ftpcod for the item
prtftp,stkmtd,Stack Method,S,20,True,False,False,Stack Method
prtftp,load_attr1_cfg,Wrapped,S,1,True,False,False,The first load attribute. A load attribute is a configurable field to indicate attributes of a load such as the load being wrapped.
prtftp,load_attr2_cfg,LPN Attribute 2,S,1,True,False,False,The second load attribute. A load attribute is a configurable field to indicate attributes of a load such as the load being wrapped.
prtftp,load_attr3_cfg,LPN Attribute 3,S,1,True,False,False,The third load attribute. A load attribute is a configurable field to indicate attributes of a load such as the load being wrapped.
prtftp,load_attr4_cfg,LPN Attribute 4,S,1,True,False,False,The fourth load attribute. A load attribute is a configurable field to indicate attributes of a load such as the load being wrapped.
prtftp,load_attr5_cfg,LPN Attribute 5,S,1,True,False,False,The fifth load attribute. A load attribute is a configurable field to indicate attributes of a load such as the load being wrapped.
prtftp,rcvftp_flg,Receiving Item Footprint,I,4,False,False,False,Receiving Item Footprint flag which indicates current ftpcod was created during receiving
prtftp,level_units,Level Units,I,4,True,False,False,Number of level units that the footprint occupies when on a level.
prtftp,ins_dt,Inserted Date,D,14,True,False,False,The date the row was inserted
prtftp,last_upd_dt,Last Updated Date,D,14,True,False,False,The date the row as was last updated
prtftp,ins_user_id,Inserted User,S,40,True,False,False,The user id of the person who created the row
prtftp,last_upd_user_id,Last Updated User,S,40,True,False,False,The user id of the person who updated the row most recently
prtftp_dtl,prtnum,Item Number,S,50,False,True,False,Item Number.
prtftp_dtl,ftpcod,Footprint Code,S,30,False,True,False,Footprint Code.
prtftp_dtl,prt_client_id,Item Client ID,S,32,False,True,False,Item Client ID.
prtftp_dtl,wh_id,Warehouse ID,S,32,False,True,False,Warehouse ID.
prtftp_dtl,uomcod,Unit Of Measure,S,2,False,True,False,UOM Code.
prtftp_dtl,uomlvl,UOM Level,I,4,False,False,False,"UOM level, a number which is manipulated by system. Upper UOM level has greater uomlvl."
prtftp_dtl,len,Length,F,8,False,False,False,UOM Length.
prtftp_dtl,wid,Width,F,8,False,False,False,UOM Width.
prtftp_dtl,hgt,Height,F,8,False,False,False,UOM Height.
prtftp_dtl,grswgt,Gross Weight,F,8,False,False,False,UOM gross weight which is weight with package.
prtftp_dtl,netwgt,Net Weight,F,8,False,False,False,UOM net weight which weight without package.
prtftp_dtl,pal_flg,Pallet Flag,I,4,False,False,False,"Pallet UOM flag, which indicates if current UOM is a pallet UOM."
prtftp_dtl,layer_flg,Layer Flag,I,4,False,False,False,"Layer UOM flag, which indicates if current UOM is a layer UOM."
prtftp_dtl,cas_flg,Case Flag,I,4,False,False,False,"Case UOM flag, which indicates if current UOM is case UOM."
prtftp_dtl,pak_flg,Pack Flag,I,4,False,False,False,"Package UOM flag, which indicates if current UOM is package uom."
prtftp_dtl,stk_flg,Unit UOM flag,I,4,False,False,False,"Unit UOM flag, which indicates if current UOM is unit UOM."
prtftp_dtl,rcv_flg,Receive Flag,I,4,False,False,False,Receive UOM Flag. This indicates if current uom is the default UOM when receiving.
prtftp_dtl,untqty,Unit Quantity,I,4,False,False,False,Unit per UOM.
prtftp_dtl,ctn_flg,Cartonization Flag,I,4,False,False,False,"Allow Cartonization Flag, which indicates if this UOM can be cartonized."
prtftp_dtl,thresh_pct,Threshold Percentage,F,8,False,False,False,Minimum percentage value of platform capacity a partial platform must contain to qualify as a Threshold Pick. The value in this field can be greater than 0.000% and no more than 100.000%.
prtftp_dtl,ctn_dstr_flg,Carton Distribution,I,4,False,False,False,This flag determines if the carton will be utilized in the distribution process. These carton types will not be used for cartonization.
prtftp_dtl,bulk_pck_flg,Bulk Picking,I,4,False,False,False,"Bulk Picking Flag, which indicates if current UOM is supported Bulk Picking."
prtftp_dtl,ins_dt,Inserted Date,D,14,True,False,False,The date the row was inserted.
prtftp_dtl,last_upd_dt,Last Updated Date,D,14,True,False,False,The date the row as was last updated.
prtftp_dtl,ins_user_id,Inserted User,S,40,True,False,False,The user id of the person who created the row.
prtftp_dtl,last_upd_user_id,Last Updated User,S,40,True,False,False,The user id of the person who updated the row most recently.
prtmst,prtnum,Item Number,S,50,False,True,False,Also referred to as item number or SKU.
prtmst,prt_client_id,Item Client ID,S,32,False,True,False,The client which owns the item number.
prtmst,wh_id_tmpl,Warehouse ID Template,S,32,False,True,False,Warehouse ID Template - The wh_id_tmpl= '----' will represent a default item that will be shared by all warehouses. An entry with a wh_id_tmpl != '----' is an override for that warehouse.
prtmst,comcod,Commodity Code,S,32,True,False,False,
prtmst,subcfg,Sub-LPN Configuration,S,6,True,False,False,Used optionally when using serialized case tracking.  Indicates that valid subnum identifier for this item will contain this string (subcfg) starting at position scfpos in the subload number.
prtmst,scfpos,Sub-LPN Config Position,I,4,True,False,False,The starting position for the subload configuration code.
prtmst,dtlcfg,Detail Configuration,S,6,True,False,False,This is the same as the subcfg but applies to serialized detail identifiers.
prtmst,dcfpos,Detail Config Position,I,4,True,False,False,Same as scfpos but applies to dtlcfg.
prtmst,typcod,Item Type Code,S,32,True,False,False,
prtmst,prtfam,Item Family,S,10,True,False,False,Item Family Name.
prtmst,prthrcy,Item Hierarchy,S,50,True,False,False,Item Hierarchy Level Value.
prtmst,dsp_prtnum,Display Item Number,S,50,True,False,False,Display Item Number.
prtmst,age_pflnam,Aging Profile Name,S,30,True,False,False,
prtmst,lodlvl,LPN Level,S,1,False,False,False,"Set to one of L (load), S (Subload), or D (Detail).  For example, if set to Subload, then product is considered serialized at a case level."
prtmst,orgflg,Origin Code,I,4,False,False,False,"If set, the system will track origin code for this product."
prtmst,revflg,Revision,I,4,False,False,False,"If set, the system will track revision level for this product."
prtmst,lotflg,Lot Tracking,I,4,False,False,False,"If set, the system will track lot number for this product."
prtmst,sup_lot_flg,Supplier Lot Tracking,I,4,False,False,False,"If set, the system will track supplier lot number for this product."
prtmst,untcst,Unit Cost,F,8,True,False,False,The cost of a single unit of this item.
prtmst,reoqty,Re-order Quantity,I,4,True,False,False,The amount of product to re-order should inventory levels fall below reopnt levels.  This field is not used for any standard system processing.
prtmst,reopnt,Re-order Point,I,4,True,False,False,"If inventory levels fall below this level, an order should be generated for more inventory.  This field is not used for any standard system processing."
prtmst,stkuom,Stocking Unit of Measure,S,2,True,False,False,Provides the UOM code to associate with untqty.
prtmst,unt_ins_val,Unit Insurance Value,F,8,True,False,False,The insurable value of each release value unit.
prtmst,rel_val,Release Value,F,8,True,False,False,"The value for a release value basis, this value can be in any currencies."
prtmst,rel_val_unt_typ,Release Value Unit Type,S,30,True,False,False,The unit basis for the release value.
prtmst,abccod,ABC Code,S,1,True,False,False,Used to indicate the relative frequency by which this product should be counted.
prtmst,fifwin,Window,I,4,True,False,False,Used to indicate the time interval in which product should be considered equal for FIFO consideration during product storage.  The unit of measure of the time interval is based on the TIMCOD field.
prtmst,timcod,Time Code,S,1,True,False,False,"Time Code.  This can be either in MINUTES, HOURS, or DAYS.  It governs how the FIFWIN column will be evaluated in the system."
prtmst,velzon,Velocity,S,1,True,False,False,Used to indicate the relative velocity of the product and how it should be stored.  I.e. fast moving product should be stored in easy to access fast moving locations.
prtmst,rcvsts,Receive Status,S,4,True,False,False,The default inventory status that this product should get when identified during receiving.
prtmst,rsvuom,Reservation Unit of Measure,S,2,True,False,False,The lowest UOM by which inventory will be reserved by in order reservation.
prtmst,rcvflg,Receivable,I,4,True,False,False,This flag must be set for product to be identified during receiving. Useful if items downloads from host often need addtln info.  New items may be downloaded with rcvflg set to false to prevent rcv'ng until someone manually intervenes.
prtmst,prdflg,Production Inventory,I,4,True,False,False,"This flag is set if this is inventory that a host system cares about.  When tracking supplies and other non-costed items, this flag should be set to false."
prtmst,ltlcls,Freight Class,S,8,True,False,False,Freight Class - used by TMS systems to determine freight rate of the item.
prtmst,wip_prtflg,WIP Supply Item,I,4,True,False,False,This flag will be set if this item is allowed to transfer in to a WIP supply area.
prtmst,dtcflg,Date Controlled,I,4,True,False,False,
prtmst,cnzflg,Count Near Zero,I,4,True,False,False,"If set to TRUE, this value will be used to determine if the near zero count will take place rather than the value configured on the aremst table."
prtmst,cnzamt,Count Near Zero Amount,F,8,True,False,False,The value used to calculate when a Near Zero Count will take place.
prtmst,catch_cod,Catch Code,S,1,True,False,False,The value used to determine if and when this item will require catch unit processing.
prtmst,avg_catch,Avg. Catch Capture Enabled,I,4,True,False,False,A flag to determine whether this item will use the average catch quantity functionality.
prtmst,catch_unttyp,Catch Unit Type,S,30,True,False,False,The metric that catch units are captured in.
prtmst,catch_untwgt,Catch Unit Weight,F,8,True,False,False,The Weight of 1 unit of metric.
prtmst,catch_untcst,Catch Unit Cost,F,8,True,False,False,The cost of 1 unit of metric.
prtmst,min_catch_qty,Minimum Catch Qty,F,8,True,False,False,Minimum catch qty a user may enter per stocking unit of measure.
prtmst,max_catch_qty,Maximum Catch Qty,F,8,True,False,False,Maximum catch qty a user may enter per stocking unit of measure.
prtmst,stccod,STCC Code,S,32,True,False,False,Standard Transportation Commodity Code - used for rail transportation.
prtmst,parcel_flg,Parcel Flag,I,4,True,False,False,Parcel Flag - indicates whether or not a item can be shipped parcel.  This is used for TM shipment planning.
prtmst,hazmat_flg,Hazardous Material,I,4,True,False,False,Hazardous Material Flag - indicates whether or not a item is considered hazardous material.
prtmst,insflg,Insurance Required,I,4,True,False,False,Insurance Flag - indicates whether or not a item requires insurance.
prtmst,nstcls,Nesting Class Code,S,20,True,False,False,Nesting Information Code - indicates how the products cartons can be nested in packaging.
prtmst,ser_typ,Serialization Type,S,20,True,False,False,
prtmst,ser_lvl,Serialization Level,S,1,True,False,False,
prtmst,prt_disp,Item Display,S,100,True,False,False,"Item Display - Item Picture position, it should be a local picture or net picture."
prtmst,prt_disptn,Item Disposition,S,3,True,False,False,The disposition of the item.
prtmst,lot_fmt_id,Lot Format ID,S,10,True,False,False,"The Lot Format ID, used for parsing of lot numbers."
